"","LABID","new.fname","Sample","well","plate"
"1481","z0143977","z0143977_Mnov_GTseek_029_169_PLT_9_R1.fastq","GTseek_029_384i5_169_PLT_9_143977_R1.fastq","169","9"
"1482","z0143977","z0143977_Mnov_GTseek_029_169_PLT_9_R2.fastq","GTseek_029_384i5_169_PLT_9_143977_R2.fastq","169","9"
"1483","z0041026","z0041026_Mnov_GTseek_029_171_PLT_9_R1.fastq","GTseek_029_384i5_171_PLT_9_41026_R1.fastq","171","9"
"1484","z0041026","z0041026_Mnov_GTseek_029_171_PLT_9_R2.fastq","GTseek_029_384i5_171_PLT_9_41026_R2.fastq","171","9"
"1485","z0041274","z0041274_Mnov_GTseek_029_173_PLT_9_R1.fastq","GTseek_029_384i5_173_PLT_9_41274_R1.fastq","173","9"
"1486","z0041274","z0041274_Mnov_GTseek_029_173_PLT_9_R2.fastq","GTseek_029_384i5_173_PLT_9_41274_R2.fastq","173","9"
"1487","z0107080","z0107080_Mnov_GTseek_029_175_PLT_9_R1.fastq","GTseek_029_384i5_175_PLT_9_107080_R1.fastq","175","9"
"1488","z0107080","z0107080_Mnov_GTseek_029_175_PLT_9_R2.fastq","GTseek_029_384i5_175_PLT_9_107080_R2.fastq","175","9"
"1489","z0056106","z0056106_Mnov_GTseek_029_177_PLT_9_R1.fastq","GTseek_029_384i5_177_PLT_9_56106_R1.fastq","177","9"
"1490","z0056106","z0056106_Mnov_GTseek_029_177_PLT_9_R2.fastq","GTseek_029_384i5_177_PLT_9_56106_R2.fastq","177","9"
"1491","z0056073","z0056073_Mnov_GTseek_029_179_PLT_9_R1.fastq","GTseek_029_384i5_179_PLT_9_56073_R1.fastq","179","9"
"1492","z0056073","z0056073_Mnov_GTseek_029_179_PLT_9_R2.fastq","GTseek_029_384i5_179_PLT_9_56073_R2.fastq","179","9"
"1493","z0055947","z0055947_Mnov_GTseek_029_181_PLT_9_R1.fastq","GTseek_029_384i5_181_PLT_9_55947_R1.fastq","181","9"
"1494","z0055947","z0055947_Mnov_GTseek_029_181_PLT_9_R2.fastq","GTseek_029_384i5_181_PLT_9_55947_R2.fastq","181","9"
"1495","z0055910","z0055910_Mnov_GTseek_029_183_PLT_9_R1.fastq","GTseek_029_384i5_183_PLT_9_55910_R1.fastq","183","9"
"1496","z0055910","z0055910_Mnov_GTseek_029_183_PLT_9_R2.fastq","GTseek_029_384i5_183_PLT_9_55910_R2.fastq","183","9"
"1497","z0055965","z0055965_Mnov_GTseek_029_185_PLT_9_R1.fastq","GTseek_029_384i5_185_PLT_9_55965_R1.fastq","185","9"
"1498","z0055965","z0055965_Mnov_GTseek_029_185_PLT_9_R2.fastq","GTseek_029_384i5_185_PLT_9_55965_R2.fastq","185","9"
"1499","z0056095","z0056095_Mnov_GTseek_029_187_PLT_9_R1.fastq","GTseek_029_384i5_187_PLT_9_56095_R1.fastq","187","9"
"1500","z0056095","z0056095_Mnov_GTseek_029_187_PLT_9_R2.fastq","GTseek_029_384i5_187_PLT_9_56095_R2.fastq","187","9"
"1501","z0056079","z0056079_Mnov_GTseek_029_189_PLT_9_R1.fastq","GTseek_029_384i5_189_PLT_9_56079_R1.fastq","189","9"
"1502","z0056079","z0056079_Mnov_GTseek_029_189_PLT_9_R2.fastq","GTseek_029_384i5_189_PLT_9_56079_R2.fastq","189","9"
"1503","z0030424","z0030424_Mnov_GTseek_029_191_PLT_9_R1.fastq","GTseek_029_384i5_191_PLT_9_30424_R1.fastq","191","9"
"1504","z0030424","z0030424_Mnov_GTseek_029_191_PLT_9_R2.fastq","GTseek_029_384i5_191_PLT_9_30424_R2.fastq","191","9"
"1505","z0012702","z0012702_GTseek_030_384i5_193_Mnov_A01_R1.fastq","GTseek_030_384i5_193_Mnov_A01_R1.fastq","A01","1"
"1506","z0012702","z0012702_GTseek_030_384i5_193_Mnov_A01_R2.fastq","GTseek_030_384i5_193_Mnov_A01_R2.fastq","A01","1"
"1507","z0018264","z0018264_GTseek_030_384i5_195_Mnov_B01_R1.fastq","GTseek_030_384i5_195_Mnov_B01_R1.fastq","B01","1"
"1508","z0018264","z0018264_GTseek_030_384i5_195_Mnov_B01_R2.fastq","GTseek_030_384i5_195_Mnov_B01_R2.fastq","B01","1"
"1509","z0040333","z0040333_GTseek_030_384i5_197_Mnov_C01_R1.fastq","GTseek_030_384i5_197_Mnov_C01_R1.fastq","C01","1"
"1510","z0040333","z0040333_GTseek_030_384i5_197_Mnov_C01_R2.fastq","GTseek_030_384i5_197_Mnov_C01_R2.fastq","C01","1"
"1511","z0040334","z0040334_GTseek_030_384i5_199_Mnov_D01_R1.fastq","GTseek_030_384i5_199_Mnov_D01_R1.fastq","D01","1"
"1512","z0040334","z0040334_GTseek_030_384i5_199_Mnov_D01_R2.fastq","GTseek_030_384i5_199_Mnov_D01_R2.fastq","D01","1"
"1513","z0040345","z0040345_GTseek_030_384i5_201_Mnov_E01_R1.fastq","GTseek_030_384i5_201_Mnov_E01_R1.fastq","E01","1"
"1514","z0040345","z0040345_GTseek_030_384i5_201_Mnov_E01_R2.fastq","GTseek_030_384i5_201_Mnov_E01_R2.fastq","E01","1"
"1515","z0040363","z0040363_GTseek_030_384i5_203_Mnov_F01_R1.fastq","GTseek_030_384i5_203_Mnov_F01_R1.fastq","F01","1"
"1516","z0040363","z0040363_GTseek_030_384i5_203_Mnov_F01_R2.fastq","GTseek_030_384i5_203_Mnov_F01_R2.fastq","F01","1"
"1517","z0040364","z0040364_GTseek_030_384i5_205_Mnov_G01_R1.fastq","GTseek_030_384i5_205_Mnov_G01_R1.fastq","G01","1"
"1518","z0040364","z0040364_GTseek_030_384i5_205_Mnov_G01_R2.fastq","GTseek_030_384i5_205_Mnov_G01_R2.fastq","G01","1"
"1519","z0040439","z0040439_GTseek_030_384i5_207_Mnov_H01_R1.fastq","GTseek_030_384i5_207_Mnov_H01_R1.fastq","H01","1"
"1520","z0040439","z0040439_GTseek_030_384i5_207_Mnov_H01_R2.fastq","GTseek_030_384i5_207_Mnov_H01_R2.fastq","H01","1"
"1521","z0040985","z0040985_GTseek_030_384i5_209_Mnov_A02_R1.fastq","GTseek_030_384i5_209_Mnov_A02_R1.fastq","A02","1"
"1522","z0040985","z0040985_GTseek_030_384i5_209_Mnov_A02_R2.fastq","GTseek_030_384i5_209_Mnov_A02_R2.fastq","A02","1"
"1523","z0041051","z0041051_GTseek_030_384i5_211_Mnov_B02_R1.fastq","GTseek_030_384i5_211_Mnov_B02_R1.fastq","B02","1"
"1524","z0041051","z0041051_GTseek_030_384i5_211_Mnov_B02_R2.fastq","GTseek_030_384i5_211_Mnov_B02_R2.fastq","B02","1"
"1525","z0043496","z0043496_GTseek_030_384i5_213_Mnov_C02_R1.fastq","GTseek_030_384i5_213_Mnov_C02_R1.fastq","C02","1"
"1526","z0043496","z0043496_GTseek_030_384i5_213_Mnov_C02_R2.fastq","GTseek_030_384i5_213_Mnov_C02_R2.fastq","C02","1"
"1527","z0043765","z0043765_GTseek_030_384i5_215_Mnov_D02_R1.fastq","GTseek_030_384i5_215_Mnov_D02_R1.fastq","D02","1"
"1528","z0043765","z0043765_GTseek_030_384i5_215_Mnov_D02_R2.fastq","GTseek_030_384i5_215_Mnov_D02_R2.fastq","D02","1"
"1529","z0043966","z0043966_GTseek_030_384i5_217_Mnov_E02_R1.fastq","GTseek_030_384i5_217_Mnov_E02_R1.fastq","E02","1"
"1530","z0043966","z0043966_GTseek_030_384i5_217_Mnov_E02_R2.fastq","GTseek_030_384i5_217_Mnov_E02_R2.fastq","E02","1"
"1531","z0047562","z0047562_GTseek_030_384i5_219_Mnov_F02_R1.fastq","GTseek_030_384i5_219_Mnov_F02_R1.fastq","F02","1"
"1532","z0047562","z0047562_GTseek_030_384i5_219_Mnov_F02_R2.fastq","GTseek_030_384i5_219_Mnov_F02_R2.fastq","F02","1"
"1533","z0047854","z0047854_GTseek_030_384i5_221_Mnov_G02_R1.fastq","GTseek_030_384i5_221_Mnov_G02_R1.fastq","G02","1"
"1534","z0047854","z0047854_GTseek_030_384i5_221_Mnov_G02_R2.fastq","GTseek_030_384i5_221_Mnov_G02_R2.fastq","G02","1"
"1535","z0051327","z0051327_GTseek_030_384i5_223_Mnov_H02_R1.fastq","GTseek_030_384i5_223_Mnov_H02_R1.fastq","H02","1"
"1536","z0051327","z0051327_GTseek_030_384i5_223_Mnov_H02_R2.fastq","GTseek_030_384i5_223_Mnov_H02_R2.fastq","H02","1"
"1537","z0051431","z0051431_GTseek_030_384i5_225_Mnov_A03_R1.fastq","GTseek_030_384i5_225_Mnov_A03_R1.fastq","A03","1"
"1538","z0051431","z0051431_GTseek_030_384i5_225_Mnov_A03_R2.fastq","GTseek_030_384i5_225_Mnov_A03_R2.fastq","A03","1"
"1539","z0051840","z0051840_GTseek_030_384i5_227_Mnov_B03_R1.fastq","GTseek_030_384i5_227_Mnov_B03_R1.fastq","B03","1"
"1540","z0051840","z0051840_GTseek_030_384i5_227_Mnov_B03_R2.fastq","GTseek_030_384i5_227_Mnov_B03_R2.fastq","B03","1"
"1541","z0053020","z0053020_GTseek_030_384i5_229_Mnov_C03_R1.fastq","GTseek_030_384i5_229_Mnov_C03_R1.fastq","C03","1"
"1542","z0053020","z0053020_GTseek_030_384i5_229_Mnov_C03_R2.fastq","GTseek_030_384i5_229_Mnov_C03_R2.fastq","C03","1"
"1543","z0053024","z0053024_GTseek_030_384i5_231_Mnov_D03_R1.fastq","GTseek_030_384i5_231_Mnov_D03_R1.fastq","D03","1"
"1544","z0053024","z0053024_GTseek_030_384i5_231_Mnov_D03_R2.fastq","GTseek_030_384i5_231_Mnov_D03_R2.fastq","D03","1"
"1545","z0053025","z0053025_GTseek_030_384i5_233_Mnov_E03_R1.fastq","GTseek_030_384i5_233_Mnov_E03_R1.fastq","E03","1"
"1546","z0053025","z0053025_GTseek_030_384i5_233_Mnov_E03_R2.fastq","GTseek_030_384i5_233_Mnov_E03_R2.fastq","E03","1"
"1547","z0053031","z0053031_GTseek_030_384i5_235_Mnov_F03_R1.fastq","GTseek_030_384i5_235_Mnov_F03_R1.fastq","F03","1"
"1548","z0053031","z0053031_GTseek_030_384i5_235_Mnov_F03_R2.fastq","GTseek_030_384i5_235_Mnov_F03_R2.fastq","F03","1"
"1549","z0053032","z0053032_GTseek_030_384i5_237_Mnov_G03_R1.fastq","GTseek_030_384i5_237_Mnov_G03_R1.fastq","G03","1"
"1550","z0053032","z0053032_GTseek_030_384i5_237_Mnov_G03_R2.fastq","GTseek_030_384i5_237_Mnov_G03_R2.fastq","G03","1"
"1551","z0053040","z0053040_GTseek_030_384i5_239_Mnov_H03_R1.fastq","GTseek_030_384i5_239_Mnov_H03_R1.fastq","H03","1"
"1552","z0053040","z0053040_GTseek_030_384i5_239_Mnov_H03_R2.fastq","GTseek_030_384i5_239_Mnov_H03_R2.fastq","H03","1"
"1553","z0053071","z0053071_GTseek_030_384i5_241_Mnov_A04_R1.fastq","GTseek_030_384i5_241_Mnov_A04_R1.fastq","A04","1"
"1554","z0053071","z0053071_GTseek_030_384i5_241_Mnov_A04_R2.fastq","GTseek_030_384i5_241_Mnov_A04_R2.fastq","A04","1"
"1555","z0053082","z0053082_GTseek_030_384i5_243_Mnov_B04_R1.fastq","GTseek_030_384i5_243_Mnov_B04_R1.fastq","B04","1"
"1556","z0053082","z0053082_GTseek_030_384i5_243_Mnov_B04_R2.fastq","GTseek_030_384i5_243_Mnov_B04_R2.fastq","B04","1"
"1557","z0053083","z0053083_GTseek_030_384i5_245_Mnov_C04_R1.fastq","GTseek_030_384i5_245_Mnov_C04_R1.fastq","C04","1"
"1558","z0053083","z0053083_GTseek_030_384i5_245_Mnov_C04_R2.fastq","GTseek_030_384i5_245_Mnov_C04_R2.fastq","C04","1"
"1559","z0053090","z0053090_GTseek_030_384i5_247_Mnov_D04_R1.fastq","GTseek_030_384i5_247_Mnov_D04_R1.fastq","D04","1"
"1560","z0053090","z0053090_GTseek_030_384i5_247_Mnov_D04_R2.fastq","GTseek_030_384i5_247_Mnov_D04_R2.fastq","D04","1"
"1561","z0053096","z0053096_GTseek_030_384i5_249_Mnov_E04_R1.fastq","GTseek_030_384i5_249_Mnov_E04_R1.fastq","E04","1"
"1562","z0053096","z0053096_GTseek_030_384i5_249_Mnov_E04_R2.fastq","GTseek_030_384i5_249_Mnov_E04_R2.fastq","E04","1"
"1563","z0053100","z0053100_GTseek_030_384i5_251_Mnov_F04_R1.fastq","GTseek_030_384i5_251_Mnov_F04_R1.fastq","F04","1"
"1564","z0053100","z0053100_GTseek_030_384i5_251_Mnov_F04_R2.fastq","GTseek_030_384i5_251_Mnov_F04_R2.fastq","F04","1"
"1565","z0053101","z0053101_GTseek_030_384i5_253_Mnov_G04_R1.fastq","GTseek_030_384i5_253_Mnov_G04_R1.fastq","G04","1"
"1566","z0053101","z0053101_GTseek_030_384i5_253_Mnov_G04_R2.fastq","GTseek_030_384i5_253_Mnov_G04_R2.fastq","G04","1"
"1567","z0053102","z0053102_GTseek_030_384i5_255_Mnov_H04_R1.fastq","GTseek_030_384i5_255_Mnov_H04_R1.fastq","H04","1"
"1568","z0053102","z0053102_GTseek_030_384i5_255_Mnov_H04_R2.fastq","GTseek_030_384i5_255_Mnov_H04_R2.fastq","H04","1"
"1569","z0053111","z0053111_GTseek_030_384i5_257_Mnov_A05_R1.fastq","GTseek_030_384i5_257_Mnov_A05_R1.fastq","A05","1"
"1570","z0053111","z0053111_GTseek_030_384i5_257_Mnov_A05_R2.fastq","GTseek_030_384i5_257_Mnov_A05_R2.fastq","A05","1"
"1571","z0053131","z0053131_GTseek_030_384i5_259_Mnov_B05_R1.fastq","GTseek_030_384i5_259_Mnov_B05_R1.fastq","B05","1"
"1572","z0053131","z0053131_GTseek_030_384i5_259_Mnov_B05_R2.fastq","GTseek_030_384i5_259_Mnov_B05_R2.fastq","B05","1"
"1573","z0053133","z0053133_GTseek_030_384i5_261_Mnov_C05_R1.fastq","GTseek_030_384i5_261_Mnov_C05_R1.fastq","C05","1"
"1574","z0053133","z0053133_GTseek_030_384i5_261_Mnov_C05_R2.fastq","GTseek_030_384i5_261_Mnov_C05_R2.fastq","C05","1"
"1575","z0053138","z0053138_GTseek_030_384i5_263_Mnov_D05_R1.fastq","GTseek_030_384i5_263_Mnov_D05_R1.fastq","D05","1"
"1576","z0053138","z0053138_GTseek_030_384i5_263_Mnov_D05_R2.fastq","GTseek_030_384i5_263_Mnov_D05_R2.fastq","D05","1"
"1577","z0053142","z0053142_GTseek_030_384i5_265_Mnov_E05_R1.fastq","GTseek_030_384i5_265_Mnov_E05_R1.fastq","E05","1"
"1578","z0053142","z0053142_GTseek_030_384i5_265_Mnov_E05_R2.fastq","GTseek_030_384i5_265_Mnov_E05_R2.fastq","E05","1"
"1579","z0053149","z0053149_GTseek_030_384i5_267_Mnov_F05_R1.fastq","GTseek_030_384i5_267_Mnov_F05_R1.fastq","F05","1"
"1580","z0053149","z0053149_GTseek_030_384i5_267_Mnov_F05_R2.fastq","GTseek_030_384i5_267_Mnov_F05_R2.fastq","F05","1"
"1581","z0053760","z0053760_GTseek_030_384i5_269_Mnov_G05_R1.fastq","GTseek_030_384i5_269_Mnov_G05_R1.fastq","G05","1"
"1582","z0053760","z0053760_GTseek_030_384i5_269_Mnov_G05_R2.fastq","GTseek_030_384i5_269_Mnov_G05_R2.fastq","G05","1"
"1583","z0053846","z0053846_GTseek_030_384i5_271_Mnov_H05_R1.fastq","GTseek_030_384i5_271_Mnov_H05_R1.fastq","H05","1"
"1584","z0053846","z0053846_GTseek_030_384i5_271_Mnov_H05_R2.fastq","GTseek_030_384i5_271_Mnov_H05_R2.fastq","H05","1"
"1585","z0053847","z0053847_GTseek_030_384i5_273_Mnov_A06_R1.fastq","GTseek_030_384i5_273_Mnov_A06_R1.fastq","A06","1"
"1586","z0053847","z0053847_GTseek_030_384i5_273_Mnov_A06_R2.fastq","GTseek_030_384i5_273_Mnov_A06_R2.fastq","A06","1"
"1587","z0055996","z0055996_GTseek_030_384i5_275_Mnov_B06_R1.fastq","GTseek_030_384i5_275_Mnov_B06_R1.fastq","B06","1"
"1588","z0055996","z0055996_GTseek_030_384i5_275_Mnov_B06_R2.fastq","GTseek_030_384i5_275_Mnov_B06_R2.fastq","B06","1"
"1589","z0055997","z0055997_GTseek_030_384i5_277_Mnov_C06_R1.fastq","GTseek_030_384i5_277_Mnov_C06_R1.fastq","C06","1"
"1590","z0055997","z0055997_GTseek_030_384i5_277_Mnov_C06_R2.fastq","GTseek_030_384i5_277_Mnov_C06_R2.fastq","C06","1"
"1591","z0055998","z0055998_GTseek_030_384i5_279_Mnov_D06_R1.fastq","GTseek_030_384i5_279_Mnov_D06_R1.fastq","D06","1"
"1592","z0055998","z0055998_GTseek_030_384i5_279_Mnov_D06_R2.fastq","GTseek_030_384i5_279_Mnov_D06_R2.fastq","D06","1"
"1593","z0056034","z0056034_GTseek_030_384i5_281_Mnov_E06_R1.fastq","GTseek_030_384i5_281_Mnov_E06_R1.fastq","E06","1"
"1594","z0056034","z0056034_GTseek_030_384i5_281_Mnov_E06_R2.fastq","GTseek_030_384i5_281_Mnov_E06_R2.fastq","E06","1"
"1595","z0056389","z0056389_GTseek_030_384i5_283_Mnov_F06_R1.fastq","GTseek_030_384i5_283_Mnov_F06_R1.fastq","F06","1"
"1596","z0056389","z0056389_GTseek_030_384i5_283_Mnov_F06_R2.fastq","GTseek_030_384i5_283_Mnov_F06_R2.fastq","F06","1"
"1597","z0056391","z0056391_GTseek_030_384i5_285_Mnov_G06_R1.fastq","GTseek_030_384i5_285_Mnov_G06_R1.fastq","G06","1"
"1598","z0056391","z0056391_GTseek_030_384i5_285_Mnov_G06_R2.fastq","GTseek_030_384i5_285_Mnov_G06_R2.fastq","G06","1"
"1599","z0063269","z0063269_GTseek_030_384i5_287_Mnov_H06_R1.fastq","GTseek_030_384i5_287_Mnov_H06_R1.fastq","H06","1"
"1600","z0063269","z0063269_GTseek_030_384i5_287_Mnov_H06_R2.fastq","GTseek_030_384i5_287_Mnov_H06_R2.fastq","H06","1"
"1601","z0063273","z0063273_GTseek_030_384i5_289_Mnov_A07_R1.fastq","GTseek_030_384i5_289_Mnov_A07_R1.fastq","A07","1"
"1602","z0063273","z0063273_GTseek_030_384i5_289_Mnov_A07_R2.fastq","GTseek_030_384i5_289_Mnov_A07_R2.fastq","A07","1"
"1603","z0063275","z0063275_GTseek_030_384i5_291_Mnov_B07_R1.fastq","GTseek_030_384i5_291_Mnov_B07_R1.fastq","B07","1"
"1604","z0063275","z0063275_GTseek_030_384i5_291_Mnov_B07_R2.fastq","GTseek_030_384i5_291_Mnov_B07_R2.fastq","B07","1"
"1605","z0063328","z0063328_GTseek_030_384i5_293_Mnov_C07_R1.fastq","GTseek_030_384i5_293_Mnov_C07_R1.fastq","C07","1"
"1606","z0063328","z0063328_GTseek_030_384i5_293_Mnov_C07_R2.fastq","GTseek_030_384i5_293_Mnov_C07_R2.fastq","C07","1"
"1607","z0063342","z0063342_GTseek_030_384i5_295_Mnov_D07_R1.fastq","GTseek_030_384i5_295_Mnov_D07_R1.fastq","D07","1"
"1608","z0063342","z0063342_GTseek_030_384i5_295_Mnov_D07_R2.fastq","GTseek_030_384i5_295_Mnov_D07_R2.fastq","D07","1"
"1609","z0066792","z0066792_GTseek_030_384i5_297_Mnov_E07_R1.fastq","GTseek_030_384i5_297_Mnov_E07_R1.fastq","E07","1"
"1610","z0066792","z0066792_GTseek_030_384i5_297_Mnov_E07_R2.fastq","GTseek_030_384i5_297_Mnov_E07_R2.fastq","E07","1"
"1611","z0066805","z0066805_GTseek_030_384i5_299_Mnov_F07_R1.fastq","GTseek_030_384i5_299_Mnov_F07_R1.fastq","F07","1"
"1612","z0066805","z0066805_GTseek_030_384i5_299_Mnov_F07_R2.fastq","GTseek_030_384i5_299_Mnov_F07_R2.fastq","F07","1"
"1613","z0075696","z0075696_GTseek_030_384i5_301_Mnov_G07_R1.fastq","GTseek_030_384i5_301_Mnov_G07_R1.fastq","G07","1"
"1614","z0075696","z0075696_GTseek_030_384i5_301_Mnov_G07_R2.fastq","GTseek_030_384i5_301_Mnov_G07_R2.fastq","G07","1"
"1615","z0187911","z0187911_GTseek_030_384i5_303_Mnov_H07_R1.fastq","GTseek_030_384i5_303_Mnov_H07_R1.fastq","H07","1"
"1616","z0187911","z0187911_GTseek_030_384i5_303_Mnov_H07_R2.fastq","GTseek_030_384i5_303_Mnov_H07_R2.fastq","H07","1"
"1617","z0195649","z0195649_GTseek_030_384i5_305_Mnov_A08_R1.fastq","GTseek_030_384i5_305_Mnov_A08_R1.fastq","A08","1"
"1618","z0195649","z0195649_GTseek_030_384i5_305_Mnov_A08_R2.fastq","GTseek_030_384i5_305_Mnov_A08_R2.fastq","A08","1"
"1619","z0195652","z0195652_GTseek_030_384i5_307_Mnov_B08_R1.fastq","GTseek_030_384i5_307_Mnov_B08_R1.fastq","B08","1"
"1620","z0195652","z0195652_GTseek_030_384i5_307_Mnov_B08_R2.fastq","GTseek_030_384i5_307_Mnov_B08_R2.fastq","B08","1"
"1621","z0195655","z0195655_GTseek_030_384i5_309_Mnov_C08_R1.fastq","GTseek_030_384i5_309_Mnov_C08_R1.fastq","C08","1"
"1622","z0195655","z0195655_GTseek_030_384i5_309_Mnov_C08_R2.fastq","GTseek_030_384i5_309_Mnov_C08_R2.fastq","C08","1"
"1623","z0195663","z0195663_GTseek_030_384i5_311_Mnov_D08_R1.fastq","GTseek_030_384i5_311_Mnov_D08_R1.fastq","D08","1"
"1624","z0195663","z0195663_GTseek_030_384i5_311_Mnov_D08_R2.fastq","GTseek_030_384i5_311_Mnov_D08_R2.fastq","D08","1"
"1625","z0195683","z0195683_GTseek_030_384i5_313_Mnov_E08_R1.fastq","GTseek_030_384i5_313_Mnov_E08_R1.fastq","E08","1"
"1626","z0195683","z0195683_GTseek_030_384i5_313_Mnov_E08_R2.fastq","GTseek_030_384i5_313_Mnov_E08_R2.fastq","E08","1"
"1627","z0195688","z0195688_GTseek_030_384i5_315_Mnov_F08_R1.fastq","GTseek_030_384i5_315_Mnov_F08_R1.fastq","F08","1"
"1628","z0195688","z0195688_GTseek_030_384i5_315_Mnov_F08_R2.fastq","GTseek_030_384i5_315_Mnov_F08_R2.fastq","F08","1"
"1629","z0195691","z0195691_GTseek_030_384i5_317_Mnov_G08_R1.fastq","GTseek_030_384i5_317_Mnov_G08_R1.fastq","G08","1"
"1630","z0195691","z0195691_GTseek_030_384i5_317_Mnov_G08_R2.fastq","GTseek_030_384i5_317_Mnov_G08_R2.fastq","G08","1"
"1631","z0195699","z0195699_GTseek_030_384i5_319_Mnov_H08_R1.fastq","GTseek_030_384i5_319_Mnov_H08_R1.fastq","H08","1"
"1632","z0195699","z0195699_GTseek_030_384i5_319_Mnov_H08_R2.fastq","GTseek_030_384i5_319_Mnov_H08_R2.fastq","H08","1"
"1633","z0195701","z0195701_GTseek_030_384i5_321_Mnov_A09_R1.fastq","GTseek_030_384i5_321_Mnov_A09_R1.fastq","A09","1"
"1634","z0195701","z0195701_GTseek_030_384i5_321_Mnov_A09_R2.fastq","GTseek_030_384i5_321_Mnov_A09_R2.fastq","A09","1"
"1635","z0195704","z0195704_GTseek_030_384i5_323_Mnov_B09_R1.fastq","GTseek_030_384i5_323_Mnov_B09_R1.fastq","B09","1"
"1636","z0195704","z0195704_GTseek_030_384i5_323_Mnov_B09_R2.fastq","GTseek_030_384i5_323_Mnov_B09_R2.fastq","B09","1"
"1637","z0195726","z0195726_GTseek_030_384i5_325_Mnov_C09_R1.fastq","GTseek_030_384i5_325_Mnov_C09_R1.fastq","C09","1"
"1638","z0195726","z0195726_GTseek_030_384i5_325_Mnov_C09_R2.fastq","GTseek_030_384i5_325_Mnov_C09_R2.fastq","C09","1"
"1639","z0195762","z0195762_GTseek_030_384i5_327_Mnov_D09_R1.fastq","GTseek_030_384i5_327_Mnov_D09_R1.fastq","D09","1"
"1640","z0195762","z0195762_GTseek_030_384i5_327_Mnov_D09_R2.fastq","GTseek_030_384i5_327_Mnov_D09_R2.fastq","D09","1"
"1641","z0195767","z0195767_GTseek_030_384i5_329_Mnov_E09_R1.fastq","GTseek_030_384i5_329_Mnov_E09_R1.fastq","E09","1"
"1642","z0195767","z0195767_GTseek_030_384i5_329_Mnov_E09_R2.fastq","GTseek_030_384i5_329_Mnov_E09_R2.fastq","E09","1"
"1643","z0195784","z0195784_GTseek_030_384i5_331_Mnov_F09_R1.fastq","GTseek_030_384i5_331_Mnov_F09_R1.fastq","F09","1"
"1644","z0195784","z0195784_GTseek_030_384i5_331_Mnov_F09_R2.fastq","GTseek_030_384i5_331_Mnov_F09_R2.fastq","F09","1"
"1645","z0196719","z0196719_GTseek_030_384i5_333_Mnov_G09_R1.fastq","GTseek_030_384i5_333_Mnov_G09_R1.fastq","G09","1"
"1646","z0196719","z0196719_GTseek_030_384i5_333_Mnov_G09_R2.fastq","GTseek_030_384i5_333_Mnov_G09_R2.fastq","G09","1"
"1647","z0196729","z0196729_GTseek_030_384i5_335_Mnov_H09_R1.fastq","GTseek_030_384i5_335_Mnov_H09_R1.fastq","H09","1"
"1648","z0196729","z0196729_GTseek_030_384i5_335_Mnov_H09_R2.fastq","GTseek_030_384i5_335_Mnov_H09_R2.fastq","H09","1"
"1649","z0196730","z0196730_GTseek_030_384i5_337_Mnov_A10_R1.fastq","GTseek_030_384i5_337_Mnov_A10_R1.fastq","A10","1"
"1650","z0196730","z0196730_GTseek_030_384i5_337_Mnov_A10_R2.fastq","GTseek_030_384i5_337_Mnov_A10_R2.fastq","A10","1"
"1651","z0196733","z0196733_GTseek_030_384i5_339_Mnov_B10_R1.fastq","GTseek_030_384i5_339_Mnov_B10_R1.fastq","B10","1"
"1652","z0196733","z0196733_GTseek_030_384i5_339_Mnov_B10_R2.fastq","GTseek_030_384i5_339_Mnov_B10_R2.fastq","B10","1"
"1653","z0196734","z0196734_GTseek_030_384i5_341_Mnov_C10_R1.fastq","GTseek_030_384i5_341_Mnov_C10_R1.fastq","C10","1"
"1654","z0196734","z0196734_GTseek_030_384i5_341_Mnov_C10_R2.fastq","GTseek_030_384i5_341_Mnov_C10_R2.fastq","C10","1"
"1655","z0196740","z0196740_GTseek_030_384i5_343_Mnov_D10_R1.fastq","GTseek_030_384i5_343_Mnov_D10_R1.fastq","D10","1"
"1656","z0196740","z0196740_GTseek_030_384i5_343_Mnov_D10_R2.fastq","GTseek_030_384i5_343_Mnov_D10_R2.fastq","D10","1"
"1657","z0196746","z0196746_GTseek_030_384i5_345_Mnov_E10_R1.fastq","GTseek_030_384i5_345_Mnov_E10_R1.fastq","E10","1"
"1658","z0196746","z0196746_GTseek_030_384i5_345_Mnov_E10_R2.fastq","GTseek_030_384i5_345_Mnov_E10_R2.fastq","E10","1"
"1659","z0196763","z0196763_GTseek_030_384i5_347_Mnov_F10_R1.fastq","GTseek_030_384i5_347_Mnov_F10_R1.fastq","F10","1"
"1660","z0196763","z0196763_GTseek_030_384i5_347_Mnov_F10_R2.fastq","GTseek_030_384i5_347_Mnov_F10_R2.fastq","F10","1"
"1661","z0196764","z0196764_GTseek_030_384i5_349_Mnov_G10_R1.fastq","GTseek_030_384i5_349_Mnov_G10_R1.fastq","G10","1"
"1662","z0196764","z0196764_GTseek_030_384i5_349_Mnov_G10_R2.fastq","GTseek_030_384i5_349_Mnov_G10_R2.fastq","G10","1"
"1663","z0196774","z0196774_GTseek_030_384i5_351_Mnov_H10_R1.fastq","GTseek_030_384i5_351_Mnov_H10_R1.fastq","H10","1"
"1664","z0196774","z0196774_GTseek_030_384i5_351_Mnov_H10_R2.fastq","GTseek_030_384i5_351_Mnov_H10_R2.fastq","H10","1"
