"","AnimalID","LABID.x","Duplicate1","Duplicate2","Duplicate3","Herd","all.2021.data.herds","SEX","HAP","mito.haps","USE","GTseq.stratum","Optimization.sample","Main.run","Latitude","Longitude","YR","SOURCE","Contact","Notes","Permission.requested","Permission.received","Photo.Need.permission","Photo.Have.permission","LABID.y","Concentration","Dried.down"
"300","56085",56085,NA,NA,NA,NA,"MnMx-Baker","F","E1",NA,NA,"MnMx-Baker",NA,"x",20.7,-105.4,2004,"BIOPSY-MEXICO-SPLASH",NA,"bonus",NA,NA,NA,"NA - no herd assigned",NA,NA,NA
"301","56090",56090,NA,NA,NA,NA,"MnMx-Baker","F","E3",NA,NA,"MnMx-Baker",NA,"x",20.733333,-105.35,2004,"BIOPSY-MEXICO-SPLASH",NA,"bonus",NA,NA,NA,"NA - no herd assigned",NA,NA,NA
"302","56092",56092,NA,NA,NA,NA,"MnMx-Baker","M","E3",NA,NA,"MnMx-Baker",NA,"x",20.733333,-105.45,2004,"BIOPSY-MEXICO-SPLASH",NA,"bonus",NA,NA,NA,"NA - no herd assigned",NA,NA,NA
"303","56073",56073,NA,NA,NA,NA,"MnMx-Baker","F","E5",NA,NA,"MnMx-Baker",NA,"x",20.7,-105.483333,2004,"BIOPSY-MEXICO-SPLASH",NA,"bonus",NA,NA,NA,"NA - no herd assigned",NA,NA,NA
"304","56100",56100,NA,NA,NA,NA,"MnMx-Baker","F","E5",NA,NA,"MnMx-Baker",NA,"x",20.716666,-105.416666,2004,"BIOPSY-MEXICO-SPLASH",NA,"bonus",NA,NA,NA,"NA - no herd assigned",NA,NA,NA
"305","56110",56110,NA,NA,NA,NA,"MnMx-Baker","M","E5",NA,NA,"MnMx-Baker",NA,"x",21.066666,-105.6,2004,"BIOPSY-MEXICO-SPLASH",NA,"bonus",NA,NA,NA,"NA - no herd assigned",NA,NA,NA
"306","56072",56072,NA,NA,NA,NA,"MnMx-Baker","M","E6",NA,NA,"MnMx-Baker",NA,"x",20.666666,-105.4,2004,"BIOPSY-MEXICO-SPLASH",NA,"bonus",NA,NA,NA,"NA - no herd assigned",NA,NA,NA
"307","56079",56079,NA,NA,NA,NA,"MnMx-Baker","F","E6",NA,NA,"MnMx-Baker",NA,"x",20.733333,-105.45,2004,"BIOPSY-MEXICO-SPLASH",NA,"bonus",NA,NA,NA,"NA - no herd assigned",NA,NA,NA
"308","56103",56103,NA,NA,NA,NA,"MnMx-Baker","M","E6",NA,NA,"MnMx-Baker",NA,"x",20.716666,-105.516666,2004,"BIOPSY-MEXICO-SPLASH",NA,"bonus",NA,NA,NA,"NA - no herd assigned",NA,NA,NA
"309","56104",56104,NA,NA,NA,NA,"MnMx-Baker","F","E6",NA,NA,"MnMx-Baker",NA,"x",20.716666,-105.6,2004,"BIOPSY-MEXICO-SPLASH",NA,"bonus",NA,NA,NA,"NA - no herd assigned",NA,NA,NA
"310","56058",56058,NA,NA,NA,NA,"MnMx-Baker","M","F2",NA,NA,"MnMx-Baker",NA,"x",20.683333,-105.433333,2004,"BIOPSY-MEXICO-SPLASH",NA,"bonus",NA,NA,NA,"NA - no herd assigned",NA,NA,NA
"311","56065",56065,NA,NA,NA,NA,"MnMx-Baker","M","F2",NA,NA,"MnMx-Baker",NA,"x",20.633333,-105.316666,2004,"BIOPSY-MEXICO-SPLASH",NA,"bonus",NA,NA,NA,"NA - no herd assigned",NA,NA,NA
"312","56074",56074,NA,NA,NA,NA,"MnMx-Baker","M","F2",NA,NA,"MnMx-Baker",NA,"x",20.7,-105.483333,2004,"BIOPSY-MEXICO-SPLASH",NA,"bonus",NA,NA,NA,"NA - no herd assigned",NA,NA,NA
"313","56093",56093,NA,NA,NA,NA,"MnMx-Baker","F","F2",NA,NA,"MnMx-Baker",NA,"x",20.75,-105.5,2004,"BIOPSY-MEXICO-SPLASH",NA,"bonus",NA,NA,NA,"NA - no herd assigned",NA,NA,NA
"314","56102",56102,NA,NA,NA,NA,"MnMx-Baker","M","F2",NA,NA,"MnMx-Baker",NA,"x",20.733333,-105.466666,2004,"BIOPSY-MEXICO-SPLASH",NA,"bonus",NA,NA,NA,"NA - no herd assigned",NA,NA,NA
"315","56106",56106,NA,NA,NA,NA,"MnMx-Baker","F","F4",NA,NA,"MnMx-Baker",NA,"x",20.75,-105.35,2004,"BIOPSY-MEXICO-SPLASH",NA,"bonus",NA,NA,NA,"NA - no herd assigned",NA,NA,NA
"316","56063",56063,NA,NA,NA,NA,"MnMx-Baker","M","F6",NA,NA,"MnMx-Baker",NA,"x",20.7,-105.5,2004,"BIOPSY-MEXICO-SPLASH",NA,"bonus",NA,NA,NA,"NA - no herd assigned",NA,NA,NA
"317","61971",61971,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","F","Aplus",NA,NA,"MnMx-CA/OR/WA/SBC",NA,"x",40.9,-124.35,2006,"BIOPSY-CASCADIA",NA,"Added Nov 29",NA,NA,NA,"FIBB",61971,7.96483,"X"
"318","207776",207776,"Was HW20210902-EK-01",NA,NA,NA,"MnMx-WA/SBC","M","Aplus",NA,NA,"MnMx-CA/OR/WA/SBC",NA,"x",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FIBB",207776,10.9148,"X"
"319","45344",45344,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","F","A3",NA,NA,"MnMx-CA/OR/WA/SBC",NA,"x",36.8,-122.05,2004,"BIOPSY-CASCADIA",NA,"Added Nov 29",NA,NA,NA,"FIBB",45344,20.0359,"X"
"320","45371",45371,NA,NA,NA,"MMex","MnMx-CA/OR/WA/SBC","F","A3","MnMito01","mito","MnMx-CA/OR/WA/SBC",NA,"x",38.15,-123.316666,2004,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",45371,127.4,""
"321","51431",51431,NA,NA,NA,"MMex","MnMx-CA/OR/WA/SBC","M","A3","MnMito01","mito","MnMx-CA/OR/WA/SBC","x","x",35.75,-121.666666,2005,"BIOPSY-SWFSC-CSCAPE","Karin",NA,"2-Nov-21","2-Nov-21",NA,"Cascadia match pre-HW",51431,19.71,""
"322","195694",195694,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","F","Aminus",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",45.9232,-124.359,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"Nico, FIBB",195694,32.73,""
"323","196856",196856,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","M","Aminus",NA,"CCES","MnMx-CA/OR/WA/SBC","x","x",48.4334,-124.7009,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"Nico",196856,118.43,""
"324","16577",16577,"195654",NA,NA,"MMex","MnMx-CA/OR/WA/SBC","F","Aplus","MnMito03","mito","MnMx-CA/OR/WA/SBC",NA,"x",NA,NA,2000,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",16577,52.48,""
"325","16579",16579,NA,NA,NA,"MMex","MnMx-CA/OR/WA/SBC","M","Aplus","MnMito03","mito","MnMx-CA/OR/WA/SBC",NA,"x",NA,NA,2000,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",16579,24.26,""
"326","29860",29860,NA,NA,NA,"MMex","MnMx-CA/OR/WA/SBC","M","Aplus","MnMito06","mito","MnMx-CA/OR/WA/SBC",NA,"x",41.95,-124.5,2002,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",29860,39.72,""
"327","51885",51885,"51958",NA,NA,"Baja","MnMx-CA/OR/WA/SBC","M","Aplus","MnMito04","mito","MnMx-CA/OR/WA/SBC",NA,"x",47.933333,-125.133333,2005,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico, FIBB",51885,27.99,""
"328","53054",53054,NA,NA,NA,"MixMB.WA","MnMx-CA/OR/WA/SBC","F","Aplus","MnMito03","mito","MnMx-CA/OR/WA/SBC",NA,"x",48.5,-125.416666,2004,"BIOPSY-CANADA-SPLASH","Thomas Doniol-Valcroze",NA,NA,"Yes, collaborator",NA,"Cascadia match pre-HW",53054,23.31,""
"329","101181",101181,"197663",NA,NA,NA,"MnMx-CA/OR/WA/SBC","M","Aplus",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",36.833333,-122.166666,2010,"BIOPSY-CASCADIA",NA,NA,NA,NA,NA,"Nico, FIBB",197663,54.65,""
"330","145207",145207,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","M","Aplus",NA,NA,"MnMx-CA/OR/WA/SBC",NA,"x",45.533333,-124.4,2014,"BIOPSY-SWFSC-CALCURCEAS",NA,"Added 1.10.22",NA,NA,NA,"FIBB",145207,9.97478,"X"
"331","175351",175351,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","M","Aplus",NA,NA,"MnMx-CA/OR/WA/SBC",NA,"x",37.5833,-122.7646,2014,"TAGGING-CASCADIA",NA,"Added 1.10.22",NA,NA,NA,"FIBB",175351,31.5713,""
"332","175940",175940,"196890",NA,NA,NA,"MnMx-CA/OR/WA/SBC","M","Aplus",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",41.811,-124.3736,2016,"BIOPSY-CASCADIA",NA,NA,NA,NA,NA,"Nico, FIBB",196890,33.82,""
"333","195652",195652,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","M","Aplus",NA,"CCES","MnMx-CA/OR/WA/SBC","x","x",48.4254,-124.9691,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"Manuel P√©rez Castillo-PUBLIC",195652,12.86,""
"334","195658",195658,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","F","Aplus",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",48.02,-125.407,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"Nico, FIBB",195658,20.5,""
"335","195660",195660,"195666",NA,NA,NA,"MnMx-CA/OR/WA/SBC","M","Aplus",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",48.0335,-125.3974,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"Nico",195660,18.23,""
"336","195661",195661,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","M","Aplus",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",48.0303,-125.3868,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"Nico",195661,23.69,""
"337","195704",195704,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","F","Aplus",NA,"CCES","MnMx-CA/OR/WA/SBC","x","x",43.6344,-124.8604,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"Nico, FIBB",195704,154.38,""
"338","195705",195705,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","M","Aplus",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",43.633,-124.5118,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"FIBB",195705,84.73,""
"339","195740",195740,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","M","Aplus",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",43.6508,-124.3698,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"FIBB",195740,98.16,""
"340","197666",197666,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","F","Aplus",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",36.8046,-121.8541,2018,"BIOPSY-CASCADIA","John","Low concentration, but trying it",NA,NA,"Marisel Gonzalez-PUBLIC",NA,197666,5.87313,""
"341","197669",197669,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","M","Aplus",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",37.6687,-122.9654,2018,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico",197669,39.23,""
"342","29828",29828,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","F","E1",NA,NA,"MnMx-CA/OR/WA/SBC",NA,"x",44.25,-124.533333,2002,"BIOPSY-CASCADIA",NA,"Added Nov 29",NA,NA,NA,"Nico",29828,13.5485,""
"343","45399",45399,NA,NA,NA,"MMex","MnMx-CA/OR/WA/SBC","M","E1","MnMito14","mito","MnMx-CA/OR/WA/SBC",NA,"x",41.733333,-124.466666,2004,"CASCADIA RESEARCH","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",45399,27.38,""
"344","45793",45793,NA,NA,NA,"MixMB","MnMx-CA/OR/WA/SBC","M","E1","MnMito08","mito","MnMx-CA/OR/WA/SBC",NA,"x",34.666666,-120.8,2004,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",45793,540.11,""
"345","53051",53051,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","M","E1",NA,NA,"MnMx-CA/OR/WA/SBC",NA,"x",48.383333,-125.333333,2004,"BIOPSY-CANADA-SPLASH",NA,"Low concentration, but trying it",NA,NA,NA,"WW Cabo",53051,14.0336,"X"
"346","56070",56070,NA,NA,NA,"MixMB","MnMx-CA/OR/WA/SBC","M","E1","MnMito08","mito","MnMx-CA/OR/WA/SBC",NA,"x",20.683333,-105.383333,2004,"BIOPSY-MEXICO-SPLASH","Jorge",NA,"3-Nov-21","3-Nov-21",NA,"Cascadia match pre-HW",56070,27.42,""
"347","108473",108473,NA,NA,NA,"MixMB","MnMx-CA/OR/WA/SBC","M","E1","MnMito08","mito","MnMx-CA/OR/WA/SBC",NA,"x",36.683333,-121.983333,2012,"BIOPSY-CA-MLML","Jim Harvey?",NA,"2-Nov-21","3-Nov-21",NA,"Cascadia match pre-HW",108473,6.36807,""
"348","108494",108494,NA,NA,NA,"MMex","MnMx-CA/OR/WA/SBC","F","E1","MnMito08","mito","MnMx-CA/OR/WA/SBC",NA,"x",36.85,-121.933333,2012,"BIOPSY-CA-MLML","Jim Harvey?",NA,"2-Nov-21","3-Nov-21",NA,"Cascadia match pre-HW",108494,28.3906,""
"349","175354",175354,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","M","E1",NA,NA,"MnMx-CA/OR/WA/SBC",NA,"x",34.2457,-119.7466,2015,"TAGGING-CASCADIA",NA,"1.20.22, seems BLH got DNA out of it? Confirming; Removed 1.12.22, blubber only; Added 1.10.22",NA,NA,NA,"FIBB",175354,36.7822,""
"350","5758",5758,NA,NA,NA,"MMex","MnMx-CA/OR/WA/SBC","M","E1_E11","MnMito13N","mito","MnMx-CA/OR/WA/SBC",NA,"x",37.583333,-123.016666,1996,"BIOPSY-SWFSC-ORCAWA","Jay",NA,"2-Nov-21","3-Nov-21",NA,"Cascadia match pre-HW",5758,14.88,""
"351","175381",175381,"197661",NA,NA,NA,"MnMx-CA/OR/WA/SBC","F","E1_E11",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",36.8187,-121.8957,2015,"SLOUGHED-CASCADIA",NA,NA,NA,NA,NA,"Nico, FIBB",175381,6.93669,"X"
"352","187843",187843,"195749",NA,NA,NA,"MnMx-CA/OR/WA/SBC","F","E1_E11",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",42.0745,-124.5829,2017,"BIOPSY-CASCADIA",NA,NA,NA,NA,NA,"[no name] Displayed with permission from [**SPLASH project**]",195749,41.11,""
"353","187882",187882,"196713",NA,NA,NA,"MnMx-CA/OR/WA/SBC","M","E1_E11",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",36.803,-121.8051,2017,"BIOPSY-CASCADIA",NA,NA,NA,NA,NA,"Nico",196713,73.94,""
"354","195701",195701,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","F","E1_E11",NA,"CCES","MnMx-CA/OR/WA/SBC","x","x",43.7122,-124.3731,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"Manuel P√©rez Castillo-PUBLIC",195701,91.23,""
"355","195737",195737,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","M","E1_E11",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",43.6492,-124.3913,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"Nico",195737,121.54,""
"356","195760",195760,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","M","E1_E11",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",43.6898,-124.3614,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"FIBB",195760,23.72,""
"357","196715",196715,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","F","E1_E11",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",36.8056,-121.7993,2018,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico, FIBB",196715,99.4,""
"358","196719",196719,"196820",NA,NA,NA,"MnMx-CA/OR/WA/SBC","M","E1_E11",NA,"CCES","MnMx-CA/OR/WA/SBC","x","x",36.8012,-121.821,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"Nico",196719,114.69,""
"359","196724",196724,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","F","E1_E11",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",37.5044,-122.5912,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21","Ma. Eugenia Rodr√≠guez V√°zquez-PUBLIC",NA,196724,94.8,""
"360","196725",196725,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","F","E1_E11",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",37.5057,-122.5873,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"Nico",196725,123.3,""
"361","196739",196739,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","M","E1_E11",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",37.4949,-122.6479,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"Nico, FIBB",196739,60.93,""
"362","196751",196751,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","F","E1_E11",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",37.6754,-122.7068,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"FIBB",196751,31,""
"363","196763",196763,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","F","E1_E11",NA,"CCES","MnMx-CA/OR/WA/SBC","x","x",37.491,-122.6749,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"FIBB",196763,16.69,""
"364","196764",196764,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","F","E1_E11",NA,"CCES","MnMx-CA/OR/WA/SBC","x","x",37.5169,-122.685,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"Nico, FIBB",196764,38.34,""
"365","196824",196824,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","M","E1_E11",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",36.7982,-121.8218,2018,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico, FIBB",196824,138.87,""
"366","196841",196841,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","M","E1_E11",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",35.3646,-120.8889,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"Nico",196841,71.7,""
"367","196843",196843,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","M","E1_E11",NA,"CCES","MnMx-CA/OR/WA/SBC","x","x",35.3661,-120.8864,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"Nico",196843,34.1,""
"368","61969",61969,NA,NA,NA,"MMex","MnMx-CA/OR/WA/SBC","M","E10","MnMito15","mito","MnMx-CA/OR/WA/SBC",NA,"x",41.45,-124.483333,2006,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",61969,62.12,""
"369","195691",195691,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","M","E10",NA,"CCES","MnMx-CA/OR/WA/SBC","x","x",47.4417,-124.8711,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"FIBB",195691,16.11,""
"370","68471",68471,NA,NA,NA,"MMex","MnMx-CA/OR/WA/SBC","M","E13","z0068471","mito","MnMx-CA/OR/WA/SBC",NA,"x",NA,NA,2006,"BIOPSY-MEXICO-SPLASH","Jorge",NA,"3-Nov-21","3-Nov-21",NA,"CRC match pre-HW",68471,75.58,""
"371","101101",101101,NA,NA,NA,"MixMB","MnMx-CA/OR/WA/SBC","M","E13","MnMito17","mito","MnMx-CA/OR/WA/SBC",NA,"x",35.266666,-120.316666,2010,"BIOPSY-CASCADIA","John","Low concentration, but trying it","3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",101101,5.05937,""
"372","108516",108516,NA,NA,NA,"MMex","MnMx-CA/OR/WA/SBC","M","E13","MnMito17","mito","MnMx-CA/OR/WA/SBC",NA,"x",36.783333,-122.016666,2012,"BIOPSY-CA-MLML","Jim Harvey?",NA,"2-Nov-21","3-Nov-21",NA,"Cascadia match pre-HW",108516,19.03,""
"373","196740",196740,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","F","E13",NA,"CCES","MnMx-CA/OR/WA/SBC","x","x",37.4946,-122.687,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"Nico",196740,83.34,""
"374","196829",196829,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","M","E13",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",36.7963,-121.8205,2018,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"FIBB",196829,83.36,""
"375","197672",197672,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","M","E15",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",37.2319,-122.4717,2018,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico, FIBB",197672,55.16,""
"376","37607",37607,NA,NA,NA,"MMex","MnMx-CA/OR/WA/SBC","M","E2","MnMito20N","mito","MnMx-CA/OR/WA/SBC",NA,"x",39.966666,-123.9,2003,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",37607,94.46,""
"377","196864",196864,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","M","E2",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",48.4297,-124.6487,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"WW Cabo",196864,133.39,""
"378","197668",197668,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","F","E3",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",36.8042,-121.8472,2018,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico, FIBB",197668,19.39,""
"379","37610",37610,NA,NA,NA,"MixMB","MnMx-CA/OR/WA/SBC","M","E4","MnMito22","mito","MnMx-CA/OR/WA/SBC",NA,"x",37,-122.416666,2003,"TAGGING-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",37610,16.52,""
"380","45317",45317,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","F","E4",NA,NA,"MnMx-CA/OR/WA/SBC",NA,"x",48.35,-125.05,2004,"BIOPSY-CASCADIA",NA,"Added Nov 29",NA,NA,NA,"FIBB",45317,9.1727,""
"381","51327",51327,NA,NA,NA,"MMex","MnMx-CA/OR/WA/SBC","M","E4","MnMito51","mito","MnMx-CA/OR/WA/SBC","x","x",35.533333,-121.366666,2005,"BIOPSY-SWFSC-CSCAPE","Karin",NA,"2-Nov-21","2-Nov-21",NA,"Cascadia match pre-HW",51327,168.65,""
"382","51400",51400,NA,NA,NA,"MMex.WA","MnMx-CA/OR/WA/SBC","M","E4","MnMito22","mito","MnMx-CA/OR/WA/SBC",NA,"x",48.233333,-125.833333,2005,"BIOPSY-SWFSC-CSCAPE","Karin",NA,"2-Nov-21","2-Nov-21",NA,"Cascadia match pre-HW",51400,37.03,""
"383","51875",51875,NA,NA,NA,"Baja","MnMx-CA/OR/WA/SBC","F","E4","MnMito22","mito","MnMx-CA/OR/WA/SBC",NA,"x",47.466666,-125.116666,2005,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico",51875,11.38,""
"384","51918",51918,NA,NA,NA,"MixMB","MnMx-CA/OR/WA/SBC","F","E4","MnMito22","mito","MnMx-CA/OR/WA/SBC",NA,"x",44.066666,-124.766666,2005,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Cascadia match pre-HW",51918,13.77,""
"385","51939",51939,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","F","E4",NA,NA,"MnMx-CA/OR/WA/SBC",NA,"x",35.283333,-120.933333,2005,"BIOPSY-CASCADIA",NA,"Added Nov 29",NA,NA,NA,"FIBB",51939,28.9214,""
"386","187851",187851,"195724",NA,NA,NA,"MnMx-CA/OR/WA/SBC","M","E4",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",43.0847,-124.6251,2017,"BIOPSY-CASCADIA",NA,NA,NA,NA,NA,"Nico",195724,81.16,""
"387","195642",195642,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","F","E4",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",48.4305,-124.7142,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"FIBB",195642,49.15,""
"388","195663",195663,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","M","E4",NA,"CCES","MnMx-CA/OR/WA/SBC","x","x",47.9722,-125.4568,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"Nico",195663,38.31,""
"389","195687",195687,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","F","E4",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",47.8449,-125.1627,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"Nico, FIBB",195687,60.5,""
"390","195725",195725,NA,NA,NA,NA,"MnMx-CA/OR/WA/SBC","M","E4",NA,"CCES","MnMx-CA/OR/WA/SBC",NA,"x",43.6906,-124.4628,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"FIBB",195725,93.18,""
